real_timestamp,Zone,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
13.6363,1,84,-64,4,0,0,0,0,0,0,0,0,0,-11,14,-12,14,-13,14,-13,13,-13,12,-13,12,-14,11,-13,10,-14,10,-13,10,-14,9,-13,9,-13,9,-12,8,-13,8,-13,8,-12,8,-12,7,-12,8,-12,8,-11,7,-12,7,-10,7,-11,7,-10,7,-10,8,0,0,-10,7,-9,7,-10,8,-9,8,-9,8,-9,7,-9,8,-8,8,-8,8,-7,8,-7,9,-7,9,-7,9,-6,9,-5,9,-6,9,-5,10,-5,10,-5,10,-5,10,-4,10,-4,11,-3,11,-2,12,-3,12,-3,12,0,0,0,0,0,0,0,0,0,0
13.6458,1,84,-64,4,0,0,0,0,0,0,0,0,0,15,-7,15,-6,15,-5,16,-4,15,-4,15,-3,15,-2,14,-1,14,-2,14,-2,14,-2,13,-1,13,-2,13,-1,13,-1,13,-1,12,-1,12,-1,12,-1,12,0,12,0,11,-1,11,0,11,-1,11,-1,11,-1,0,0,10,-1,10,-1,10,-2,10,-2,10,-2,10,-2,9,-2,9,-2,9,-2,9,-3,9,-4,8,-4,8,-4,8,-4,8,-4,8,-5,8,-5,8,-6,8,-6,8,-6,8,-6,7,-6,7,-7,7,-8,7,-8,7,-8,0,0,0,0,0,0,0,0,0,0
13.6585,1,84,-64,4,0,0,0,0,0,0,0,0,0,-5,16,-6,15,-7,15,-7,16,-7,14,-7,14,-9,13,-8,13,-8,12,-8,12,-8,11,-8,11,-8,11,-8,11,-9,11,-8,10,-8,10,-7,9,-8,9,-8,10,-7,9,-7,9,-7,9,-7,9,-7,9,-6,9,0,0,-6,9,-6,9,-5,9,-5,9,-5,9,-5,9,-5,9,-4,9,-4,9,-3,8,-3,9,-3,9,-2,9,-2,9,-2,8,-2,9,-1,9,-1,9,-1,9,0,9,1,9,0,10,1,9,2,9,2,10,2,10,0,0,0,0,0,0,0,0,0,0
13.6652,1,84,-64,4,0,0,0,0,0,0,0,0,0,7,16,3,17,4,18,5,19,0,18,0,17,2,20,1,18,1,17,-2,14,1,16,0,13,0,16,-1,15,-1,16,1,13,-2,13,1,13,1,13,0,14,-1,13,1,11,-1,12,-1,13,1,16,-1,11,0,0,-1,11,0,14,1,13,1,11,1,8,3,10,1,11,2,10,4,10,6,9,2,11,3,10,3,9,4,8,5,9,6,9,5,8,6,8,5,8,6,7,7,8,7,7,8,7,9,7,9,7,9,6,0,0,0,0,0,0,0,0,0,0
13.6738,1,84,-64,4,0,0,0,0,0,0,0,0,0,1,-18,2,-17,2,-17,3,-17,4,-17,4,-16,5,-15,5,-14,5,-14,5,-14,5,-14,5,-13,5,-13,5,-13,6,-13,5,-13,5,-12,4,-11,5,-12,5,-12,5,-11,5,-11,4,-10,4,-11,4,-11,4,-11,0,0,4,-10,3,-10,3,-10,3,-10,2,-10,2,-11,2,-10,2,-10,1,-10,1,-10,0,-10,0,-10,0,-9,0,-10,0,-10,-1,-9,-1,-10,-2,-10,-2,-9,-2,-10,-3,-10,-3,-10,-4,-10,-4,-10,-4,-10,-5,-10,0,0,0,0,0,0,0,0,0,0
13.6872,1,84,-64,4,0,0,0,0,0,0,0,0,0,-18,10,-18,9,-18,8,-18,7,-17,6,-17,6,-17,6,-17,4,-17,5,-17,3,-16,4,-16,3,-15,3,-14,4,-15,3,-15,3,-14,3,-13,2,-13,3,-13,3,-14,3,-13,3,-12,2,-13,4,-12,4,-12,4,0,0,-11,4,-11,5,-11,5,-11,5,-11,5,-10,5,-11,5,-10,5,-9,5,-10,5,-10,6,-9,6,-8,6,-8,7,-8,6,-8,7,-7,8,-7,8,-7,8,-6,8,-7,9,-6,9,-6,10,-6,10,-6,10,-6,10,0,0,0,0,0,0,0,0,0,0
13.6962,1,84,-64,4,0,0,0,0,0,0,0,0,0,15,-12,16,-11,15,-10,17,-9,15,-8,16,-8,16,-7,15,-6,15,-6,14,-5,15,-5,14,-5,14,-5,14,-5,14,-4,13,-4,13,-4,12,-4,13,-4,12,-4,12,-4,12,-4,11,-4,11,-5,11,-4,11,-5,0,0,10,-4,10,-5,11,-5,9,-5,10,-5,10,-5,9,-5,9,-6,9,-6,8,-6,8,-6,8,-7,7,-7,7,-7,7,-7,7,-8,6,-8,6,-9,6,-9,5,-9,6,-10,6,-10,5,-10,5,-11,5,-11,5,-12,0,0,0,0,0,0,0,0,0,0
13.7047,1,84,-64,4,0,0,0,0,0,0,0,0,0,6,-16,7,-16,8,-16,8,-15,8,-14,8,-13,9,-12,9,-12,9,-12,9,-11,9,-11,9,-11,9,-11,8,-10,9,-10,8,-10,8,-9,8,-8,8,-10,8,-9,7,-9,7,-9,7,-8,7,-9,7,-9,6,-9,0,0,6,-9,6,-9,5,-9,5,-9,5,-9,5,-9,5,-9,4,-9,4,-8,3,-8,3,-9,3,-9,2,-9,2,-9,2,-10,1,-9,1,-9,1,-10,0,-10,0,-10,0,-10,-1,-10,-1,-10,-2,-11,-2,-11,-2,-11,0,0,0,0,0,0,0,0,0,0
13.7166,1,84,-64,4,0,0,0,0,0,0,0,0,0,-6,17,-7,17,-8,16,-9,16,-9,15,-9,14,-9,14,-10,13,-9,13,-10,12,-10,12,-10,12,-10,11,-10,11,-10,11,-9,11,-9,10,-9,9,-9,10,-9,9,-9,10,-8,10,-8,9,-8,9,-8,9,-7,9,0,0,-7,9,-7,9,-6,10,-5,9,-6,9,-6,9,-6,9,-5,9,-4,9,-5,9,-4,9,-4,9,-3,9,-3,10,-3,9,-2,10,-2,10,-1,10,-1,10,0,10,0,10,0,10,1,11,1,11,1,12,2,12,0,0,0,0,0,0,0,0,0,0
13.7254,1,84,-64,4,0,0,0,0,0,0,0,0,0,15,-8,16,-9,18,-7,17,-7,17,-7,16,-6,15,-4,16,-3,16,-3,15,-3,16,-3,14,-2,14,-3,14,-2,14,-2,13,-3,13,-3,12,-3,14,-2,13,-2,12,-2,13,-2,12,-2,13,-2,12,-2,11,-3,0,0,12,-3,11,-4,11,-4,10,-4,12,-4,11,-3,9,-3,10,-3,7,-1,6,-5,8,-6,10,-6,8,-5,8,-5,8,-6,6,-6,8,-8,8,-7,8,-7,7,-8,7,-9,7,-9,7,-10,7,-10,7,-11,6,-11,0,0,0,0,0,0,0,0,0,0
13.734,1,84,-64,4,0,0,0,0,0,0,0,0,0,-17,1,-17,0,-17,0,-18,-1,-16,-2,-16,-2,-15,-3,-15,-3,-15,-3,-14,-3,-15,-3,-14,-3,-14,-3,-14,-3,-14,-3,-13,-3,-13,-3,-12,-3,-12,-3,-12,-3,-12,-3,-12,-3,-11,-3,-12,-2,-11,-2,-11,-2,0,0,-11,-2,-11,-1,-11,-1,-10,-1,-11,-1,-11,-1,-11,-1,-10,0,-10,0,-10,1,-10,1,-10,2,-9,2,-10,2,-9,2,-9,3,-9,3,-9,3,-9,4,-9,4,-9,5,-9,5,-9,6,-9,6,-9,7,-9,7,0,0,0,0,0,0,0,0,0,0
13.7435,1,84,-64,4,0,0,0,0,0,0,0,0,0,9,16,8,16,8,16,6,17,6,16,5,16,4,16,4,16,3,15,3,15,3,15,2,15,3,15,2,15,2,14,2,14,2,13,2,13,2,13,1,13,2,13,1,12,1,12,2,12,2,12,2,12,0,0,2,11,2,11,2,11,2,10,3,11,2,11,3,10,3,10,3,9,3,9,4,10,5,9,5,9,5,9,5,8,6,8,6,8,7,8,7,8,7,8,7,8,8,8,9,8,9,8,9,8,10,7,0,0,0,0,0,0,0,0,0,0
13.7547,1,84,-64,4,0,0,0,0,0,0,0,0,0,12,13,12,14,11,15,10,15,10,14,9,14,8,15,7,14,7,14,6,14,7,14,7,14,6,14,6,13,5,13,6,13,6,13,5,12,5,12,5,12,5,12,5,12,5,10,5,11,5,11,5,11,0,0,5,10,5,10,5,10,6,9,6,9,5,9,6,10,6,7,6,8,6,7,7,8,8,7,7,7,8,7,7,6,8,6,9,5,9,5,9,5,10,5,10,5,10,4,11,4,11,3,12,4,12,4,0,0,0,0,0,0,0,0,0,0
13.7642,1,84,-64,4,0,0,0,0,0,0,0,0,0,13,-11,14,-10,14,-10,14,-9,14,-8,14,-7,14,-6,13,-6,14,-6,13,-5,13,-5,12,-5,12,-5,13,-5,12,-4,12,-5,11,-5,11,-4,11,-4,11,-4,11,-4,11,-4,10,-4,10,-4,10,-5,10,-4,0,0,10,-4,9,-5,9,-5,9,-5,9,-5,9,-5,8,-5,8,-5,8,-6,7,-6,7,-6,6,-7,6,-7,7,-7,6,-7,6,-8,6,-8,5,-8,6,-8,5,-9,5,-9,5,-9,5,-10,4,-11,5,-11,4,-11,0,0,0,0,0,0,0,0,0,0
13.7739,1,84,-64,4,0,0,0,0,0,0,0,0,0,17,-8,17,-7,18,-6,18,-5,17,-4,17,-4,17,-3,16,-2,16,-2,15,-2,15,-2,15,-1,15,-1,14,-1,14,-1,14,-1,14,-1,13,-2,13,-1,13,-1,13,-1,13,-1,12,-1,13,-2,12,-1,12,-1,0,0,12,-2,11,-2,12,-3,11,-3,11,-3,11,-3,10,-3,10,-3,10,-4,10,-4,10,-4,10,-5,9,-5,9,-5,9,-5,9,-7,9,-7,9,-7,9,-7,8,-7,9,-8,8,-8,8,-9,8,-10,8,-10,8,-10,0,0,0,0,0,0,0,0,0,0
13.7865,1,84,-64,4,0,0,0,0,0,0,0,0,0,-34,2,-32,0,-33,-1,-32,-1,-31,-3,-30,-4,-30,-4,-28,-6,-28,-5,-27,-7,-27,-7,-26,-8,-25,-8,-25,-7,-23,-7,-24,-6,-23,-7,-23,-7,-23,-7,-22,-6,-22,-6,-22,-6,-21,-7,-21,-6,-22,-6,-21,-6,0,0,-20,-5,-21,-4,-20,-3,-21,-3,-20,-3,-20,-3,-19,-2,-20,-3,-19,-1,-20,-2,-20,-1,-19,-1,-19,0,-19,0,-20,2,-20,2,-20,3,-20,3,-20,4,-20,4,-20,5,-20,6,-21,6,-21,6,-21,7,-21,7,0,0,0,0,0,0,0,0,0,0
13.7951,1,84,-64,4,0,0,0,0,0,0,0,0,0,11,-13,12,-11,12,-11,12,-11,12,-10,12,-9,12,-8,12,-8,12,-7,12,-7,12,-8,11,-7,11,-6,11,-6,11,-6,11,-7,11,-6,10,-6,10,-6,10,-6,10,-6,10,-6,9,-5,10,-6,9,-6,9,-6,0,0,9,-6,8,-6,8,-6,8,-6,8,-6,8,-7,8,-6,7,-7,7,-6,7,-7,7,-7,6,-7,6,-7,6,-8,6,-8,6,-8,5,-8,6,-9,5,-9,5,-9,5,-9,5,-10,4,-10,4,-10,5,-10,4,-11,0,0,0,0,0,0,0,0,0,0
13.8056,1,84,-64,4,0,0,0,0,0,0,0,0,0,-19,1,-19,0,-19,-1,-19,-1,-18,-2,-17,-2,-17,-3,-16,-4,-16,-4,-16,-4,-16,-4,-15,-4,-15,-4,-14,-4,-15,-4,-14,-3,-14,-4,-13,-3,-14,-4,-13,-4,-13,-4,-13,-4,-12,-4,-13,-3,-13,-3,-13,-3,0,0,-12,-3,-12,-3,-12,-2,-12,-2,-12,-2,-12,-2,-12,-2,-11,-1,-11,-1,-11,-1,-11,1,-11,0,-11,0,-12,1,-11,1,-11,2,-11,2,-11,2,-11,2,-11,3,-11,3,-12,4,-11,4,-12,5,-12,5,-12,5,0,0,0,0,0,0,0,0,0,0
13.8174,1,84,-64,4,0,0,0,0,0,0,0,0,0,-10,13,-11,12,-11,12,-12,11,-12,10,-12,10,-12,9,-12,9,-12,8,-11,8,-11,7,-11,7,-11,7,-11,7,-11,7,-11,7,-11,6,-10,6,-11,6,-10,6,-10,6,-10,6,-9,5,-10,6,-10,6,-9,6,0,0,-9,6,-9,6,-8,7,-8,6,-8,6,-8,6,-8,6,-7,6,-7,6,-7,7,-6,7,-6,7,-6,7,-6,8,-5,7,-5,8,-5,8,-5,8,-4,8,-4,9,-4,9,-4,9,-3,10,-3,10,-3,10,-3,10,0,0,0,0,0,0,0,0,0,0
13.8315,1,84,-64,4,0,0,0,0,0,0,0,0,0,-18,-6,-17,-8,-17,-9,-17,-9,-15,-9,-14,-9,-14,-10,-13,-10,-13,-10,-13,-10,-13,-10,-12,-10,-12,-10,-12,-10,-11,-10,-12,-9,-11,-9,-10,-9,-11,-9,-10,-9,-10,-9,-10,-9,-10,-8,-10,-9,-10,-9,-10,-8,0,0,-10,-8,-10,-7,-10,-7,-10,-7,-10,-7,-10,-7,-10,-6,-10,-6,-10,-5,-10,-5,-10,-5,-10,-4,-10,-5,-10,-4,-10,-4,-11,-3,-10,-3,-11,-2,-11,-2,-11,-2,-11,-2,-12,-1,-12,0,-12,0,-13,0,-13,0,0,0,0,0,0,0,0,0,0,0
13.8382,1,84,-64,4,0,0,0,0,0,0,0,0,0,3,18,2,18,1,18,1,18,0,17,0,17,-1,17,-2,16,-2,15,-2,15,-2,15,-2,15,-2,14,-3,14,-2,14,-3,14,-3,14,-2,12,-3,13,-2,13,-3,13,-2,12,-2,12,-2,12,-2,12,-2,12,0,0,-2,11,-1,11,-1,12,-1,10,-1,11,0,11,0,11,0,10,0,10,1,10,1,10,2,10,1,10,2,10,2,9,3,10,3,10,4,10,4,10,4,9,5,9,5,10,6,10,6,10,7,10,7,10,0,0,0,0,0,0,0,0,0,0
13.8458,1,84,-64,4,0,0,0,0,0,0,0,0,0,7,-16,8,-15,9,-15,9,-14,9,-14,9,-13,9,-12,10,-12,9,-11,9,-11,9,-11,9,-10,9,-11,9,-10,9,-9,9,-10,8,-9,8,-9,8,-9,8,-9,8,-9,8,-9,7,-8,7,-9,7,-9,7,-9,0,0,6,-9,6,-9,6,-9,6,-9,6,-9,5,-9,5,-8,5,-9,4,-9,4,-9,3,-9,3,-9,3,-9,2,-9,2,-9,1,-10,1,-10,1,-10,0,-10,0,-10,0,-11,-1,-11,-1,-11,-2,-11,-2,-11,-2,-12,0,0,0,0,0,0,0,0,0,0
13.8566,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,-17,-1,-16,-1,-17,0,-17,1,-16,1,-15,2,-15,2,-15,3,-14,2,-14,3,-13,3,-13,3,-14,3,-13,3,-13,3,-12,3,-12,3,-12,3,-11,3,-12,3,-11,3,-11,2,-11,2,-12,3,-11,2,-11,0,0,2,-10,1,-10,1,-10,1,-10,1,-10,1,-10,1,-10,1,-10,1,-10,-1,-9,-1,-9,-1,-9,-2,-9,-1,-9,-2,-9,-2,-9,-3,-9,-3,-9,-3,-9,-3,-9,-4,-9,-5,-9,-5,-10,-5,-9,-5,-10,-6,-10,0,0,0,0,0,0,0,0,0,0
13.8641,1,84,-64,4,0,0,0,0,0,0,0,0,0,4,-19,5,-19,6,-18,7,-19,7,-17,8,-16,8,-16,8,-15,8,-15,8,-15,8,-14,8,-14,8,-14,8,-13,8,-13,7,-12,7,-12,7,-11,7,-12,8,-12,7,-11,7,-12,7,-11,6,-12,6,-11,6,-12,0,0,5,-11,5,-11,5,-11,4,-11,4,-11,4,-11,4,-11,3,-11,3,-11,2,-10,2,-11,2,-10,1,-11,1,-11,1,-11,0,-11,-1,-11,-1,-11,-1,-11,-2,-11,-2,-12,-3,-12,-3,-12,-4,-12,-4,-12,-4,-13,0,0,0,0,0,0,0,0,0,0
13.8736,1,84,-64,4,0,0,0,0,0,0,0,0,0,2,-17,3,-17,3,-17,4,-17,4,-16,5,-16,5,-14,5,-14,5,-14,6,-14,6,-14,6,-13,6,-12,6,-13,6,-12,6,-12,6,-12,6,-11,6,-11,6,-12,6,-11,5,-10,7,-11,4,-11,5,-10,4,-10,0,0,5,-10,4,-11,2,-9,1,-10,3,-11,3,-10,4,-9,2,-11,1,-9,2,-9,2,-10,2,-10,1,-9,1,-10,0,-9,0,-11,-1,-10,-1,-10,-2,-10,-2,-10,-2,-10,-2,-11,-3,-11,-3,-11,-3,-12,-4,-11,0,0,0,0,0,0,0,0,0,0
13.8892,1,84,-64,4,0,0,0,0,0,0,0,0,0,5,18,4,18,4,18,3,19,2,17,1,17,1,17,0,16,0,16,-1,16,-1,16,-1,15,-1,15,-2,15,-1,14,-1,14,-1,14,-1,13,-1,14,-1,13,-1,13,-1,13,-1,12,-1,13,0,12,0,12,0,0,0,11,1,11,1,11,1,10,1,11,2,10,1,11,2,10,2,10,3,9,3,10,3,9,4,9,4,9,5,9,5,9,5,8,6,8,7,8,7,8,7,8,7,8,8,8,9,8,9,8,9,8,0,0,0,0,0,0,0,0,0,0
13.8947,1,84,-64,4,0,0,0,0,0,0,0,0,0,10,15,9,16,10,16,8,18,7,17,6,16,6,15,4,15,4,15,3,15,4,17,3,15,3,15,3,14,3,14,2,14,3,14,2,13,1,13,2,13,2,13,2,12,0,12,2,12,2,12,3,11,0,0,2,11,3,11,3,11,3,10,4,11,4,10,4,11,4,8,3,10,4,9,4,9,4,8,6,8,5,8,5,8,6,8,7,7,7,7,8,7,7,7,8,7,8,8,8,7,9,7,10,7,10,6,0,0,0,0,0,0,0,0,0,0
13.9035,1,84,-64,4,0,0,0,0,0,0,0,0,0,-19,-5,-19,-5,-19,-6,-19,-7,-17,-7,-17,-8,-16,-8,-16,-9,-15,-9,-15,-8,-15,-8,-14,-8,-14,-8,-14,-8,-14,-9,-13,-8,-13,-8,-11,-8,-12,-8,-12,-7,-12,-7,-11,-7,-11,-7,-12,-6,-12,-6,-12,-6,0,0,-11,-6,-11,-5,-11,-5,-11,-4,-11,-5,-11,-4,-11,-4,-11,-4,-11,-3,-11,-3,-11,-2,-11,-2,-11,-1,-11,-1,-11,-1,-11,0,-11,0,-11,1,-12,1,-11,2,-12,1,-12,2,-11,3,-12,4,-12,4,-13,4,0,0,0,0,0,0,0,0,0,0
13.9128,1,84,-64,4,0,0,0,0,0,0,0,0,0,-13,11,-13,11,-14,11,-14,10,-14,9,-14,8,-14,7,-14,6,-13,6,-14,6,-14,6,-13,5,-13,6,-12,5,-12,5,-12,5,-11,5,-11,4,-11,4,-11,5,-11,5,-11,4,-11,4,-10,5,-10,5,-10,5,0,0,-9,5,-9,6,-9,5,-8,6,-9,6,-8,5,-8,5,-8,6,-8,5,-7,6,-7,7,-7,7,-6,7,-6,7,-6,7,-5,7,-5,8,-5,8,-5,8,-5,8,-4,9,-4,9,-4,9,-3,10,-3,10,-3,10,0,0,0,0,0,0,0,0,0,0
13.9259,1,84,-64,4,0,0,0,0,0,0,0,0,0,-16,8,-17,7,-16,6,-17,5,-16,4,-16,4,-15,2,-15,2,-15,2,-14,2,-14,2,-14,2,-14,2,-14,2,-14,1,-13,1,-13,1,-12,1,-12,1,-12,1,-12,1,-12,1,-11,1,-11,2,-11,2,-11,2,0,0,-11,2,-10,2,-10,3,-9,3,-10,3,-9,3,-9,3,-9,3,-9,3,-9,4,-8,5,-8,5,-8,6,-8,6,-7,5,-7,6,-7,6,-7,6,-7,7,-7,6,-7,7,-7,8,-6,8,-5,9,-6,9,-6,10,0,0,0,0,0,0,0,0,0,0
13.9328,1,84,-64,4,0,0,0,0,0,0,0,0,0,16,4,15,5,16,5,15,6,14,6,14,6,12,7,12,8,11,7,11,7,10,7,10,8,11,8,10,7,9,8,10,7,9,7,8,7,9,7,9,7,9,7,8,7,8,6,8,6,8,6,9,5,0,0,8,4,9,5,9,5,8,4,8,4,8,4,8,4,9,4,8,4,12,5,10,2,8,2,8,2,8,2,9,1,9,1,8,1,9,1,9,0,9,0,9,0,9,-1,9,-1,10,-2,10,-1,11,-2,0,0,0,0,0,0,0,0,0,0
13.9438,1,84,-64,4,0,0,0,0,0,0,0,0,0,-5,-19,-4,-19,-3,-20,-2,-20,-1,-19,0,-18,0,-18,1,-18,1,-17,1,-16,1,-16,2,-15,1,-16,2,-15,2,-15,1,-14,1,-14,1,-13,1,-13,1,-14,1,-13,1,-13,1,-12,0,-13,0,-13,0,-12,0,0,0,-12,-1,-12,-1,-12,-1,-11,-2,-11,-2,-12,-2,-11,-2,-11,-2,-11,-3,-11,-3,-10,-3,-10,-4,-11,-4,-10,-5,-10,-5,-10,-6,-10,-6,-10,-7,-9,-6,-9,-7,-10,-7,-10,-8,-10,-9,-10,-9,-10,-9,-10,0,0,0,0,0,0,0,0,0,0
13.9526,1,84,-64,4,0,0,0,0,0,0,0,0,0,-4,16,-5,16,-6,16,-7,16,-7,15,-7,14,-7,13,-8,12,-8,12,-8,12,-8,11,-7,11,-8,11,-8,11,-8,10,-7,10,-7,9,-6,9,-7,9,-6,9,-7,9,-6,9,-6,9,-6,9,-6,9,-5,9,0,0,-5,8,-5,9,-5,9,-4,8,-4,9,-3,8,-4,8,-3,9,-3,8,-2,8,-2,8,-2,8,-2,9,-1,9,-1,8,0,9,0,9,0,9,0,9,1,9,1,9,2,10,2,9,2,10,2,10,3,10,0,0,0,0,0,0,0,0,0,0
13.9638,1,84,-64,4,0,0,0,0,0,0,0,0,0,14,12,13,13,13,13,12,14,11,13,10,13,10,14,8,13,8,13,7,13,7,13,7,13,7,12,6,13,6,12,6,12,6,11,6,11,6,12,6,11,6,11,6,10,6,10,6,10,6,10,6,9,0,0,6,9,6,8,7,8,6,8,7,8,7,8,7,7,7,7,7,6,7,6,7,6,8,6,8,6,8,5,8,5,9,4,9,4,9,4,9,4,10,3,10,3,10,3,11,2,12,2,12,2,12,2,0,0,0,0,0,0,0,0,0,0
13.9737,1,84,-64,4,0,0,0,0,0,0,0,0,0,13,13,12,14,11,14,10,15,9,15,8,15,7,15,7,14,6,15,6,14,6,14,6,13,6,13,5,13,5,13,5,13,4,12,5,11,4,12,4,12,4,11,4,11,5,11,4,11,5,10,5,10,0,0,4,10,5,10,5,10,5,8,5,9,5,9,5,9,6,8,5,7,6,7,7,7,7,7,7,6,7,6,7,6,8,6,8,6,8,5,9,5,9,5,9,5,10,5,10,4,11,4,11,4,11,4,0,0,0,0,0,0,0,0,0,0
13.9864,1,84,-64,4,0,0,0,0,0,0,0,0,0,16,-5,16,-4,17,-3,16,-3,16,-2,15,-1,14,-1,14,0,14,0,14,1,14,1,13,1,13,1,13,1,12,1,12,1,11,1,11,1,11,0,11,1,11,1,11,1,10,1,10,1,10,0,10,0,0,0,9,0,10,0,9,0,9,-1,9,-1,9,-1,9,-1,9,-2,8,-2,8,-2,8,-2,8,-2,8,-3,8,-3,8,-3,8,-4,8,-5,8,-5,8,-5,7,-6,8,-6,8,-6,8,-7,8,-7,8,-7,8,-8,0,0,0,0,0,0,0,0,0,0
13.9949,1,84,-64,4,0,0,0,0,0,0,0,0,0,10,14,9,16,9,15,9,17,7,16,6,16,5,16,4,15,4,15,4,14,4,14,4,14,5,14,4,13,3,13,3,12,3,13,2,11,4,13,3,12,2,12,3,12,2,10,3,11,3,11,4,11,0,0,3,10,3,9,4,10,4,9,4,10,4,10,4,9,4,8,5,8,5,7,6,7,6,8,5,7,6,7,6,7,7,7,7,6,8,6,8,6,8,5,8,6,9,6,9,5,10,4,10,4,11,5,0,0,0,0,0,0,0,0,0,0
14.0035,1,84,-64,4,0,0,0,0,0,0,0,0,0,15,12,13,12,13,13,12,13,12,14,10,14,10,14,9,13,9,13,8,13,8,13,7,13,7,13,6,13,6,12,6,12,6,12,6,11,6,11,6,11,5,11,5,11,5,10,6,11,6,10,6,10,0,0,6,9,6,9,6,9,6,8,6,8,7,8,6,8,7,7,6,7,7,6,7,6,7,6,8,6,8,6,8,5,9,5,9,4,9,4,9,4,9,4,10,4,11,4,11,3,11,2,11,3,11,2,0,0,0,0,0,0,0,0,0,0
14.0126,1,84,-64,4,0,0,0,0,0,0,0,0,0,-19,-18,-10,-19,-12,-15,-14,-13,-6,-14,-10,-15,-11,-15,-7,-18,-8,-16,-7,-16,-10,-15,-7,-13,-7,-13,-7,-15,-7,-14,-7,-14,-6,-12,-7,-12,-7,-12,-7,-12,-7,-11,-7,-12,-7,-11,-7,-11,-7,-11,-8,-11,0,0,-7,-10,-8,-9,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-9,-8,-8,-7,-9,-6,-9,-6,-9,-6,-9,-5,-10,-5,-9,-5,-10,-4,-10,-3,-11,-3,-11,-3,-11,-2,-11,-2,-12,-2,-12,-1,-13,-1,-12,0,-13,0,0,0,0,0,0,0,0,0,0,0
14.0227,1,84,-64,4,0,0,0,0,0,0,0,0,0,-16,6,-16,5,-17,4,-16,3,-16,3,-15,2,-15,2,-14,1,-14,0,-14,0,-14,1,-14,1,-14,0,-13,0,-12,0,-13,0,-12,0,-12,0,-12,0,-12,1,-11,0,-11,0,-11,0,-11,1,-10,0,-10,1,0,0,-10,0,-9,2,-9,1,-10,2,-10,2,-9,2,-9,2,-9,3,-8,2,-8,2,-8,4,-8,4,-8,4,-8,4,-7,5,-7,5,-7,5,-7,5,-7,6,-6,6,-7,6,-6,7,-6,7,-6,8,-6,8,-6,8,0,0,0,0,0,0,0,0,0,0
14.0327,1,84,-64,4,0,0,0,0,0,0,0,0,0,-1,-20,-1,-20,0,-20,1,-20,1,-19,2,-19,3,-17,3,-16,4,-16,3,-15,4,-16,4,-15,4,-15,4,-15,4,-15,4,-14,4,-13,4,-12,3,-14,3,-13,3,-13,3,-12,3,-12,3,-12,2,-12,2,-12,0,0,2,-11,1,-11,1,-11,1,-10,1,-11,0,-11,0,-11,0,-11,0,-10,-1,-10,-1,-11,-2,-10,-2,-10,-3,-10,-3,-9,-3,-10,-4,-10,-4,-10,-4,-10,-5,-10,-5,-10,-6,-10,-6,-10,-7,-11,-7,-10,-7,-11,0,0,0,0,0,0,0,0,0,0
14.0433,1,84,-64,4,0,0,0,0,0,0,0,0,0,15,11,13,12,13,13,12,14,12,13,11,13,10,13,9,13,8,13,8,13,8,12,8,12,7,12,7,12,6,12,7,11,6,11,6,10,6,10,6,10,6,10,6,10,6,10,6,9,6,9,6,9,0,0,6,8,6,8,6,8,6,7,6,7,6,7,6,7,7,6,7,6,7,5,7,5,7,5,7,5,8,4,8,4,8,3,9,3,9,2,9,3,9,2,10,3,10,2,11,2,11,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0
14.0526,1,84,-64,4,0,0,0,0,0,0,0,0,0,-18,-6,-18,-7,-18,-7,-17,-8,-16,-9,-16,-8,-15,-10,-15,-10,-14,-9,-13,-10,-13,-9,-12,-8,-12,-9,-12,-9,-12,-9,-11,-8,-11,-8,-10,-7,-11,-7,-11,-8,-10,-7,-11,-8,-9,-6,-10,-6,-10,-6,-10,-6,0,0,-11,-6,-9,-4,-9,-5,-10,-4,-10,-3,-11,-4,-11,-3,-10,-3,-7,-3,-7,-1,-9,0,-9,-2,-9,-2,-10,-1,-9,0,-10,0,-10,1,-10,1,-11,1,-10,2,-11,2,-11,2,-10,3,-11,3,-11,4,-11,4,0,0,0,0,0,0,0,0,0,0
